recall_id,clause_id,clause_text
92,34,"Afterwards, the nurse advised her to talk to her daughter"
92,35,but Mrs. Costa was confused
92,36,and she was in agony.
92,37,Mrs. Costa husband was now home
92,38,"and expecting his wife to return with his daughter,"
92,39,he was calling the store to enquire what must have happened
92,40,thinking that Marie was already discharged.
92,41,So Rita went to the hospital herself
92,42,and she was surprised at what she saw.
92,43,Her mother broke the news
92,44,"that her sister, Marie has died"
92,45,"and on hearing it,"
92,46,Rita could not control herself.
92,47,She fell on the hard floor
92,48,in shock and in grief
92,49,and she had a problem that developed due to this fall.
92,50,"When Marie's body wanted to be moved,"
92,51,Mrs. Costa didn't allow it
92,52,because she was in grief.
92,53,When the news got to her husband
92,54,"and her son,"
92,55,they both got a heart attack
92,56,and Mrs. Costa sent his junior son
92,57,to go tell his uncle
92,58,of what has happened.
93,1,Marie was in the hospital on ether
93,2,[they] tried to sit her in a chair
93,3,but she collapsed
93,4,and had a blood clot
93,5,She was 18 years old
93,6,Marine was due to come home
93,7,The hospital phoned the shop
93,8,to say she could come home
93,9,as the family didn't have a phone
93,10,Ms. Costa at the shop let the family know
93,11,Marine was ready to come home
93,12,The mother went to the hospital
93,13,to collect Marine
93,14,She waved at the window
93,15,saying bye to everyone
93,16,Once Marine[mother]'s mother reached the hospital
93,17,Marine had collapsed
93,18,and the nurse sat the mother down
93,19,and didn't tell her straight away
93,20,Marine had cold sweat
93,21,and had developed another blood clot
93,22,that caused her to die
93,23,The rest of the family arrived
93,24,[Dad and stepbrother]
93,25,They both suffered a heart attack
93,26,Marine was a quiet girl
93,27,who used to stand on the step across from the shop
93,28,said Ms. Costa
94,1,A teenager named Marie died in hospital
94,2,"and the story was told from the point of view of her mother, Mrs. Costa."
94,3,Victoria was the eldest daughter
94,4,and Mike was her husband.
94,5,"Marie died in hospital from appendicitis,"
94,6,she was 18 years old.
94,7,"She was a quiet girl,"
94,8,the mother was hysterical when she found out her daughter died.
94,9,She started to accuse the hospital of killing her daughter.
94,10,"It was a complete shock to the whole family as well,"
94,11,"they expected Marie to leave hospital that day and go home,"
94,12,but she passed away
94,13,as the mother had her back to Marie.
95,1,My daughter died
95,2,"when she was 28,"
95,3,on the 30th day of the month
95,4,at the Methodist hospital.
95,5,She had gone for an operation
95,6,on her appendix.
95,7,I sent my other daughter Victoria in
95,8,to see her
95,9,and when she got there
95,10,she noticed a chair in the room.
95,11,She asked what the chair was for
95,12,and she was told
95,13,"that they were going to move Marie into it,"
95,14,but Victoria said she was too sick.
95,15,Marie ends up passing out
95,16,when they tried to move her.
95,17,It is 10 days after her operation
95,18,when Marie dies.
95,19,I go to the hospital
95,20,to collect her
95,21,"when she is meant to be discharged,"
95,22,I have my coat on my arm.
95,23,The nurse’s aide brings blankets
95,24,because I'm having cold shivers.
95,25,I pray for another woman in the hospital
95,26,who has had an operation for gall stones;
95,27,she has 10 children.
95,28,They then rush
95,29,to my daughter
95,30,and when I go into her room
95,31,she is dead.
95,32,I keep screaming
95,33,that they have killed my daughter.
95,34,"Apparently, she was walking with another girl"
95,35,and said she had pain in her leg;
95,36,it was a blood clot that killed her.
95,37,When I tell
95,38,my husband
95,39,and son Michael
95,40,"the news about Marie,"
95,41,they both have heart attacks.
95,42,Some family arrive
95,43,and one of the women has brought a very large orange with her.
95,44,People remember Marie
95,45,standing on the step
95,46,"as a young,"
95,47,quiet girl.
96,1,A woman called Mrs. Costa is recalling
96,2,"the death of her daughter Marie 28 years ago,"
96,3,who died in hospital after an operation.
96,4,She got a call to come and collect her
96,5,"so gathered her belongings and some clothes,"
96,6,but by the time she arrived
96,7,the girl had passed out
96,8,"and was being worked on by doctors,"
96,9,and then passed away from a suspected blood clot.
96,10,The woman is screaming in the hospital.
96,11,Her other daughter Rita eventually arrives
96,12,"with her own husband,"
96,13,"after her mother hasn't returned home,"
96,14,and also discovers Marie has died.
96,15,They then return home
96,16,and the rest of the family find out.
96,17,"Her husband has a heart attack,"
96,18,then later so does her son Michael.
96,19,The youngest son James is told
96,20,to run and tell his aunt Milly and aunt Jenny
96,21,"and does so,"
96,22,he arrives with red eyes
96,23,and tells them Marie has died
96,24,after they ask what’s wrong.
96,25,28 years later Rita still suffers
96,26,with terrible pain in her leg.
97,1,Her daughter died twenty years ago at Methodist Hospital
97,2,(It was) due to (an) operation for appendicitis
97,3,Back then they used a lot of ether
97,4,Victoria saw the chair in the hospital
97,5,(and) asked the nurse what it was doing there
97,6,The nurse said (that) they had to take her out of bed
97,7,but she collapsed
97,8,(and) was taken back to bed
97,9,She was waiting for a call from the hospital
97,10,(and) her neighbor at the store passed her the information
97,11,(to) go and pick Marie
97,12,She ordered for coffee to be made
97,13,as they prepare to go (and) pick Marie
97,14,Marie saw her with the girls
97,15,(and) shouted
97,16,She was welcomed by the nurse
97,17,(and) she was asked whether her daughter had a fainting spell
97,18,She yelled upon seeing her daughter
97,19,(saying) they killed her
97,20,(and) she was ready to go home
97,21,The hospital kept calling
97,22,(and) the people in the office had no information (about) what happened
97,23,They thought (the) mother got angry because of Marie
97,24,The nurses kept coming
97,25,(and) they all knew her
97,26,(and) told her to keep away
97,27,Rita came
97,28,(and) told (her that) Marie was dead
97,29,(and) she fainted
97,30,Marie's friend said (that) Marie was saying goodbye
97,31,She threatened to kill whoever tried to touch her daughter
97,32,She was in a mess
97,33,Relatives and friends visited with oranges
97,34,She got home (and) called everybody
97,35,(telling them) what happened
97,36,They kept on saying how Marie was good
98,1,My daughter died.
98,2,"Twenty-eight years ago it'll be this Wednesday, yeah."
98,3,"She was in hospital, getting operated on for appendicitis."
98,4,"My eldest daughter Victoria went in to see her,"
98,5,"and, at that time I didn't have a phone."
98,6,But the girl at the store had a phone
98,7,"and the hospital called her to let me know to come pick Marie up,"
98,8,she had been discharged.
98,9,"Twenty-eight, no, thirtieth this month it'll be, yeah."
98,10,"She said to me, ""Mrs. Costa"", she said,"
98,11,"""The hospital called for you to pick up Marie."""
98,12,"So I got ready to go,"
98,13,"I told my daughter Rita to keep cooking,"
98,14,"and I said, ""Put a pot of coffee on, Daddy will be home soon."""
98,15,He was working that day.
98,16,"I always put out coffee for Marie,"
98,17,the first coffee of the day was hers.
98,18,"But when my eldest daughter Victoria got there,"
98,19,"she got to the bed Marie was at,"
98,20,and right next to it was a chair.
98,21,"She said to the nurse, ""What's this chair doing here?"""
98,22,"The nurse said ""We need to get her out of bed."""
98,23,but she was still under ether.
98,24,Back then they used a lot of ether.
98,25,"So she said to the nurse, ""She can't get out of bed, she's still under ether."
98,26,"She's still sick."""
98,27,"Then the nurse said, ""Well that's doctor's orders,"""
98,28,"so she goes to get Marie up,"
98,29,and she took a few steps then she collapsed on the floor.
98,30,"She was never - they asked, ""Does she have any fainting spells?"""
98,31,and she was healthy.
98,32,"So they called the girl at the store,"
98,33,"and she tells me to go to the hospital,"
98,34,"and I go, with Marie's coat on my arm,"
98,35,"and her undercoat,"
98,36,and her coat on my arm.
98,37,"I got there and the nurse's aide, she was a little thing,"
98,38,she said something to me.
98,39,"The nurse tells me to ""Just sit right here, sit down for a little while."""
98,40,and I got chills.
98,41,"Then I see the nurse's aide go into a closet and get a blanket out,"
98,42,"then she turns to the nurse and says, ""she's got cold sweat."""
98,43,"Then they started running,"
98,44,"and I saw it, and I'm not exaggerating,"
98,45,"there were huge beads of sweat, just running, just pouring down her face."
98,46,I got closer to her
98,47,"and I started yelling at the nurses, ""What did you do to her? You killed her. You killed her!"""
98,48,"See, the nurses knew me, I had three operations there in no time, less than a year."
98,49,"They just kept coming,"
98,50,"and I was yelling, ""You killed her! You killed her!"""
98,51,"The doctor rushes in,"
98,52,"and - she was a lady doctor, Dr Schwartes."
98,53,"The doctor, a lady doctor, tried to give me a shot."
98,54,"And I said to them, ""Get away from me! You killed my daughter, and now you're trying to kill me?"""
98,55,"I started screaming, I was hysterical,"
98,56,"banging my head against the wall and everything,"
98,57,"I had hair pulled out,"
98,58,I was a mess.
98,59,"My husband had got home,"
98,60,"gone upstairs to shave and shower,"
98,61,then sat on the steps waiting for Marie to come home.
98,62,"The hospital called the girl at the store again,"
98,63,"and said, ""Where's the mother? Tell the mother to come to the hospital."""
98,64,"The girl said, ""That's strange, the mother already went to the hospital, she should be there."""
98,65,Then they went up from the office.
98,66,"Then just as I turned my back,"
98,67,my daughter had passed away.
98,68,"I was screaming, crying, just a mess,"
98,69,and the lady doctor - they were all trying to get me to calm down.
98,70,But she was only eighteen.
98,71,I went home and told everybody what happened.
98,72,"My brother-in-law, he's an undertaker."
98,73,I called my sisters.
98,74,"I sent my youngest son, James, to tell his Aunties what happened."
98,75,They thought Marie would be coming home that day.
98,76,"They were cleaning the pavement, and doing the cement work, and cleaning the pavement."
98,77,"As soon as they saw little Jamie come up,"
98,78,"they could see his eyes were all red,"
98,79,"and they said to him, ""Jamie, honey, what's happened? Why are you crying?"""
98,80,"He said to them, ""Aunt Millie, Aunt, Marie's died. She died at hospital."""
98,81,"When my husband came down from the steps,"
98,82,"I told him,"
98,83,"and no kidding, he had a heart attack, yeah."
98,84,A heart attack.
98,85,"Then, my oldest son Michael came home,"
98,86,"and I told him,"
98,87,and he had a heart attack too.
98,88,"Both of them, yeah."
98,89,He collapsed on the floor.
98,90,"Everybody was coming out, they could hear the screams."
98,91,"I was hysterical, my hair was all pulled out, see."
98,92,It'll be thirty years this month.
98,93,"Yeah, thirty years."
98,94,She was only eighteen.
99,1,"The daughter died,"
99,2,"as did Aunt Jennie,"
99,3,"and Auntie Millie,"
99,4,"Mrs. Costa brought some cakes,"
99,5,"from the bakery,"
99,6,"at quarter to five,"
99,7,at night.
99,8,"She did,"
99,9,"of a blood clot,"
99,10,"Dr. Swartz killed her,"
99,11,"The mother told her,"
99,12,not to touch her daughter.
99,13,An orange was brought.
99,14,"The brother-in-law was called,"
99,15,it was cold outside.
99,16,"When Marie was discharged,"
99,17,"someone was to go to the hospital,"
99,18,"and pick her up,"
99,19,"all her clothes were laid out,"
99,20,ready.
99,21,"Rita was told to finish cooking,"
99,22,"as daddy would be home soon,"
99,23,he was working in the yard.
99,24,"Coffee was requested,"
99,25,"as she wanted some,"
99,26,"first thing in the morning was best,"
99,27,I never forget that she liked it.
101,1,A mother was recalling events
101,2,of how her 18-year-old daughter Marie died
101,3,due to (I believe they said) a blood clot.
101,4,She had been transferred
101,5,from a bed to a chair
101,6,which could have caused it (?).
101,7,I believe I read something
101,8,about her husband and son
101,9,having a heart attack as well (?).
101,10,Which was confusing
101,11,because then the son told her sisters
101,12,that were waiting back at home
101,13,that Marie had passed.
101,14,The dad/husband was also at home
101,15,excitingly waiting for Marie.
101,16,The mom had told the dad
101,17,to prep coffee for Marie
101,18,for when she's back
101,19,and they had also prepped something else
101,20,that I cannot recall.
101,21,If I recall correctly
101,22,the surgery happened
101,23,due to appendicitis.
101,24,The mom was also screaming in the hospital
101,25,at the doctors and nurses
101,26,that they had killed her daughter.
101,27,They used lots of ether.
101,28,They did not have a phone
101,29,so they were informed
101,30,by a grocery store phone (?).
